pid,stim,compat,rt,acc
11,gaze,incomp,856,1
11,gaze,incomp,680,1
11,arrow,compat,950,1
11,gaze,compat,793,1
11,gaze,incomp,595,1
11,gaze,incomp,766,1
11,gaze,incomp,920,1
11,arrow,compat,773,1
11,arrow,incomp,1072,1
11,arrow,compat,769,1
11,gaze,compat,629,1
11,gaze,compat,669,1
11,arrow,compat,1068,1
11,gaze,incomp,755,1
11,gaze,incomp,742,1
11,arrow,incomp,923,1
11,arrow,incomp,1304,1
11,arrow,compat,1268,1
11,arrow,compat,946,1
11,arrow,compat,622,1
11,gaze,incomp,662,1
11,gaze,compat,751,1
11,arrow,incomp,722,1
11,arrow,incomp,847,1
11,gaze,incomp,525,1
11,gaze,compat,555,1
11,gaze,compat,1430,1
11,arrow,incomp,805,1
11,arrow,compat,806,1
11,arrow,incomp,983,1
11,gaze,incomp,626,1
11,gaze,compat,651,1
11,arrow,compat,954,1
11,arrow,compat,702,1
11,arrow,incomp,883,1
11,gaze,incomp,906,1
11,gaze,incomp,839,1
11,arrow,compat,832,1
11,arrow,compat,1295,1
11,arrow,incomp,741,1
11,gaze,incomp,855,1
11,arrow,compat,727,1
11,arrow,incomp,1364,1
11,gaze,compat,967,1
11,arrow,compat,849,1
11,arrow,incomp,920,1
11,gaze,compat,820,1
11,gaze,compat,806,1
11,arrow,compat,1031,1
11,arrow,incomp,671,1
11,arrow,incomp,934,1
11,gaze,compat,675,1
11,arrow,compat,809,1
11,gaze,compat,1731,1
11,arrow,incomp,798,1
11,gaze,compat,751,1
11,arrow,incomp,875,1
11,arrow,compat,561,1
11,arrow,incomp,885,1
11,gaze,compat,875,1
11,arrow,incomp,954,1
11,arrow,incomp,645,1
11,gaze,compat,732,1
11,arrow,compat,641,1
11,arrow,incomp,928,1
11,gaze,compat,974,1
11,arrow,compat,672,1
11,arrow,compat,959,1
11,gaze,incomp,818,1
11,gaze,compat,635,1
11,gaze,incomp,699,1
11,gaze,incomp,953,1
11,gaze,incomp,1004,1
11,arrow,compat,725,1
11,gaze,incomp,554,1
11,arrow,incomp,702,1
11,arrow,compat,860,1
11,gaze,incomp,827,1
11,arrow,incomp,508,1
11,gaze,compat,50,1
11,gaze,compat,552,1
11,gaze,compat,733,1
11,gaze,compat,656,1
11,arrow,incomp,745,1
11,gaze,compat,796,1
11,gaze,incomp,695,1
11,arrow,incomp,709,1
11,gaze,compat,706,1
11,arrow,compat,720,1
11,gaze,compat,549,1
11,gaze,compat,857,1
11,arrow,incomp,679,1
11,gaze,incomp,799,1
11,arrow,incomp,672,1
11,gaze,compat,903,1
11,gaze,incomp,596,1
11,arrow,compat,718,1
11,gaze,incomp,635,1
11,gaze,compat,715,1
11,arrow,compat,904,1
11,gaze,compat,830,1
11,arrow,incomp,1541,1
11,gaze,incomp,777,1
11,gaze,compat,996,1
11,gaze,compat,819,1
11,gaze,incomp,548,1
11,arrow,incomp,720,1
11,arrow,incomp,804,1
11,arrow,compat,710,1
11,arrow,compat,531,1
11,arrow,incomp,567,1
11,gaze,incomp,867,1
11,arrow,compat,616,1
11,gaze,incomp,721,1
11,arrow,compat,695,1
11,gaze,compat,700,1
11,gaze,incomp,713,1
11,gaze,compat,615,1
11,arrow,incomp,799,1
11,gaze,incomp,601,1
11,gaze,compat,554,1
11,arrow,compat,790,1
11,gaze,incomp,1000.9999999999999,1
11,gaze,compat,682,1
11,gaze,incomp,593,1
11,arrow,compat,651,1
11,gaze,incomp,658,1
11,arrow,incomp,1091,1
11,gaze,compat,1353,1
11,gaze,incomp,1732,1
11,arrow,compat,639,1
11,gaze,compat,1096,1
11,gaze,compat,830,1
11,arrow,incomp,1895,1
11,gaze,compat,1101,1
11,gaze,compat,601,1
11,arrow,compat,939,1
11,gaze,incomp,623,1
11,arrow,incomp,624,1
11,arrow,compat,1080,1
11,arrow,incomp,1278,1
11,arrow,compat,765,1
11,arrow,compat,896,1
11,arrow,incomp,767,1
11,arrow,compat,490,1
11,arrow,incomp,478,1
11,arrow,compat,590,1
11,arrow,compat,721,1
11,gaze,compat,638,1
11,gaze,compat,566,1
11,arrow,compat,921,1
11,gaze,incomp,638,1
11,gaze,compat,669,1
11,arrow,incomp,636,1
11,gaze,incomp,644,1
11,arrow,incomp,757,1
11,gaze,incomp,648,1
11,gaze,incomp,743,1
11,gaze,compat,588,1
11,arrow,incomp,1221,1
11,arrow,incomp,959,1
11,arrow,incomp,618,1
11,arrow,incomp,675,1
11,arrow,incomp,890,1
11,gaze,compat,640,1
11,arrow,incomp,868,1
11,gaze,incomp,571,1
11,gaze,compat,474,1
11,arrow,incomp,737,1
11,arrow,incomp,757,1
11,gaze,compat,793,1
11,arrow,incomp,699,1
11,gaze,incomp,865,1
11,arrow,compat,1079,1
11,gaze,compat,853,1
11,gaze,incomp,837,1
11,arrow,incomp,740,1
11,arrow,compat,792,1
11,gaze,compat,834,1
11,arrow,compat,706,1
11,gaze,compat,832,1
11,arrow,compat,632,1
11,gaze,incomp,880,1
11,gaze,incomp,631,1
11,gaze,incomp,639,1
11,gaze,compat,1143,1
11,gaze,incomp,587,1
11,arrow,compat,757,1
11,arrow,incomp,833,1
11,gaze,compat,649,1
11,gaze,incomp,633,1
11,arrow,incomp,769,1
11,gaze,compat,603,1
11,arrow,incomp,893,1
11,gaze,compat,659,1
11,gaze,incomp,843,1
11,gaze,compat,1099,1
11,arrow,compat,622,1
11,gaze,compat,638,1
11,arrow,incomp,655,1
11,gaze,incomp,630,1
11,arrow,compat,582,1
11,gaze,incomp,561,1
11,arrow,compat,605,1
11,gaze,compat,638,1
11,gaze,compat,750,1
11,gaze,incomp,930,1
11,arrow,incomp,534,1
11,gaze,incomp,675,1
11,arrow,compat,769,1
11,gaze,incomp,884,1
11,arrow,compat,626,1
11,arrow,compat,683,1
11,gaze,compat,505,1
11,arrow,incomp,1006,1
11,gaze,incomp,728,1
11,arrow,compat,644,1
11,arrow,compat,741,1
11,arrow,compat,593,1
11,gaze,compat,620,1
11,arrow,incomp,789,1
11,gaze,incomp,1214,1
11,arrow,compat,919,1
11,arrow,compat,1115,1
11,arrow,incomp,744,1
11,gaze,incomp,987,1
11,gaze,compat,1638,1
12,gaze,incomp,376,1
12,arrow,compat,444,1
12,gaze,incomp,493,1
12,gaze,incomp,363,1
12,arrow,incomp,430,1
12,gaze,incomp,607,1
12,arrow,incomp,568,1
12,gaze,incomp,459,1
12,arrow,incomp,539,1
12,gaze,compat,392,1
12,gaze,compat,410,1
12,arrow,incomp,355,1
12,gaze,incomp,552,1
12,arrow,incomp,483,1
12,arrow,compat,442,1
12,arrow,compat,522,1
12,arrow,incomp,671,1
12,arrow,compat,518,1
12,arrow,incomp,459,1
12,gaze,compat,571,1
12,arrow,incomp,574,1
12,gaze,incomp,441,1
12,gaze,incomp,490,1
12,gaze,compat,496,1
12,gaze,incomp,597,1
12,arrow,compat,463,1
12,arrow,incomp,390,1
12,arrow,incomp,385,1
12,gaze,compat,395,1
12,arrow,compat,461,1
12,gaze,compat,446,1
12,gaze,compat,495,1
12,arrow,incomp,357,1
12,arrow,incomp,465,1
12,arrow,incomp,449,1
12,arrow,compat,482,1
12,arrow,compat,447,1
12,arrow,compat,472,1
12,arrow,incomp,808,1
12,gaze,compat,496,1
12,arrow,incomp,471,1
12,arrow,compat,390,1
12,gaze,compat,529,1
12,arrow,compat,894,1
12,gaze,compat,380,1
12,arrow,compat,462,1
12,gaze,incomp,462,1
12,gaze,compat,534,1
12,gaze,compat,546,1
12,gaze,incomp,454,1
12,arrow,compat,517,1
12,arrow,incomp,610,1
12,arrow,compat,493,1
12,gaze,compat,474,1
12,arrow,compat,521,1
12,arrow,compat,478,1
12,arrow,compat,380,1
12,arrow,incomp,535,1
12,gaze,incomp,584,1
12,arrow,compat,555,1
12,gaze,compat,574,1
12,arrow,compat,370,1
12,arrow,compat,397,1
12,arrow,compat,583,1
12,arrow,compat,473,1
12,arrow,compat,408,1
12,arrow,incomp,634,1
12,gaze,incomp,474,1
12,arrow,incomp,489,1
12,arrow,incomp,575,1
12,arrow,incomp,514,1
12,arrow,incomp,535,1
12,gaze,incomp,628,1
12,gaze,incomp,500,1
12,arrow,incomp,746,1
12,gaze,compat,502,1
12,gaze,incomp,515,1
12,gaze,compat,673,1
12,gaze,incomp,598,1
12,gaze,incomp,576,1
12,gaze,compat,556,1
12,gaze,compat,687,1
12,arrow,incomp,653,1
12,gaze,compat,469,1
12,arrow,incomp,563,1
12,arrow,compat,431,1
12,arrow,incomp,559,1
12,arrow,incomp,395,1
12,gaze,incomp,509,1
12,gaze,incomp,651,1
12,gaze,compat,482,1
12,gaze,incomp,613,1
12,arrow,incomp,573,1
12,arrow,incomp,480,1
12,gaze,compat,590,1
12,gaze,compat,425,1
12,arrow,compat,595,1
12,arrow,compat,484,1
12,arrow,compat,651,1
12,gaze,incomp,483,1
12,gaze,incomp,593,1
12,arrow,compat,555,1
12,gaze,compat,583,1
12,gaze,incomp,489,1
12,arrow,compat,472,1
12,gaze,incomp,495,1
12,arrow,incomp,492,1
12,gaze,incomp,524,1
12,arrow,incomp,792,1
12,arrow,compat,674,1
12,arrow,incomp,641,1
12,gaze,compat,529,1
12,gaze,compat,686,1
12,gaze,incomp,692,1
12,gaze,incomp,474,1
12,arrow,compat,553,1
12,gaze,compat,925,1
12,gaze,compat,434,1
12,gaze,compat,442,1
12,gaze,compat,411,1
12,gaze,incomp,364,1
12,gaze,compat,591,1
12,gaze,incomp,642,1
12,gaze,incomp,568,1
12,gaze,compat,572,1
12,arrow,incomp,630,1
12,arrow,incomp,534,1
12,arrow,compat,570,1
12,gaze,incomp,509,1
12,arrow,incomp,507,1
12,arrow,incomp,465,1
12,arrow,incomp,624,1
12,gaze,compat,593,1
12,gaze,compat,459,1
12,arrow,compat,483,1
12,arrow,incomp,449,1
12,gaze,incomp,714,1
12,arrow,incomp,510,1
12,gaze,incomp,709,1
12,gaze,compat,578,1
12,gaze,incomp,620,1
12,gaze,incomp,509,1
12,arrow,incomp,516,1
12,arrow,incomp,584,1
12,gaze,incomp,491,1
12,gaze,compat,553,1
12,gaze,compat,476,1
12,gaze,compat,724,1
12,arrow,compat,391,1
12,arrow,compat,602,1
12,arrow,incomp,483,1
12,gaze,compat,554,1
12,gaze,compat,606,1
12,arrow,incomp,546,1
12,gaze,compat,414,1
12,gaze,incomp,471,1
12,gaze,incomp,493,1
12,gaze,compat,635,1
12,gaze,incomp,524,1
12,gaze,compat,425,1
12,gaze,compat,578,1
12,gaze,compat,517,1
12,gaze,incomp,666,1
12,gaze,compat,520,1
12,arrow,compat,606,1
12,arrow,compat,536,1
12,arrow,compat,452,1
12,arrow,compat,403,1
12,gaze,incomp,390,1
12,gaze,incomp,416,1
12,gaze,incomp,425,1
12,arrow,incomp,466,1
12,arrow,incomp,521,1
12,arrow,incomp,518,1
12,gaze,compat,523,1
12,arrow,compat,407,1
12,arrow,compat,402,1
12,arrow,compat,539,1
12,arrow,compat,479,1
12,arrow,compat,646,1
12,arrow,compat,526,1
12,gaze,incomp,476,1
12,gaze,compat,434,1
12,gaze,incomp,555,1
12,gaze,compat,620,1
12,gaze,compat,421,1
12,gaze,compat,542,1
12,arrow,incomp,450,1
12,arrow,incomp,330,1
12,arrow,compat,342,1
12,arrow,incomp,603,1
12,arrow,compat,628,1
12,gaze,incomp,494,1
12,gaze,incomp,426,1
12,gaze,incomp,584,1
12,gaze,incomp,523,1
12,arrow,incomp,576,1
12,arrow,compat,528,1
12,arrow,incomp,429,1
12,gaze,compat,358,1
12,arrow,compat,514,1
12,gaze,incomp,623,1
12,gaze,incomp,559,1
12,arrow,incomp,491,1
12,arrow,compat,457,1
12,arrow,incomp,489,1
12,arrow,compat,648,1
12,arrow,compat,519,1
12,arrow,incomp,444,1
12,gaze,compat,597,1
12,arrow,compat,526,1
12,gaze,compat,547,1
12,arrow,incomp,446,1
12,gaze,compat,551,1
12,gaze,incomp,450,1
12,arrow,compat,625,1
12,gaze,incomp,490,1
12,arrow,incomp,529,1
12,arrow,incomp,670,1
12,gaze,incomp,589,1
12,gaze,compat,527,1
12,arrow,compat,580,1
12,arrow,compat,455,1
12,arrow,compat,535,1
12,arrow,compat,554,1
12,gaze,compat,595,1
12,arrow,incomp,486,1
12,arrow,compat,548,1
12,gaze,incomp,603,1
12,arrow,compat,788,1
12,gaze,compat,565,1
12,arrow,incomp,608,1
12,gaze,compat,498,1
12,arrow,compat,504,1
12,arrow,incomp,509,1
12,gaze,compat,523,1
12,arrow,incomp,584,1
12,arrow,compat,562,1
12,gaze,compat,381,1
12,gaze,incomp,489,1
12,gaze,compat,544,1
12,gaze,compat,605,1
13,arrow,incomp,934,1
13,gaze,compat,490,1
13,arrow,compat,432,1
13,arrow,incomp,760,1
13,arrow,incomp,836,1
13,gaze,incomp,532,1
13,arrow,incomp,656,1
13,arrow,compat,656,1
13,arrow,incomp,559,1
13,arrow,incomp,499,1
13,gaze,compat,593,1
13,arrow,incomp,443,1
13,arrow,compat,460,1
13,gaze,compat,667,1
13,gaze,compat,379,1
13,arrow,incomp,517,1
13,arrow,compat,1075,1
13,gaze,incomp,562,1
13,gaze,compat,749,1
13,arrow,incomp,756,1
13,gaze,compat,792,1
13,gaze,compat,738,1
13,arrow,compat,959,1
13,gaze,compat,609,1
13,arrow,incomp,764,1
13,gaze,incomp,1271,1
13,arrow,compat,693,1
13,gaze,incomp,732,1
13,gaze,compat,555,1
13,gaze,incomp,575,1
13,arrow,compat,674,1
13,gaze,compat,401,1
13,gaze,compat,1026,1
13,arrow,compat,683,1
13,arrow,compat,640,1
13,arrow,incomp,689,1
13,arrow,incomp,479,1
13,gaze,incomp,549,1
13,gaze,compat,465,1
13,arrow,incomp,840,1
13,arrow,compat,712,1
13,gaze,incomp,622,1
13,arrow,compat,503,1
13,gaze,compat,397,1
13,arrow,compat,606,1
13,gaze,compat,592,1
13,arrow,compat,763,1
13,gaze,compat,422,1
13,arrow,incomp,446,1
13,gaze,incomp,702,1
13,gaze,incomp,532,1
13,gaze,incomp,543,1
13,arrow,compat,596,1
13,gaze,incomp,582,1
13,gaze,compat,537,1
13,gaze,compat,701,1
13,arrow,compat,730,1
13,gaze,incomp,503,1
13,gaze,incomp,580,1
13,arrow,incomp,605,1
13,gaze,incomp,543,1
13,arrow,compat,516,1
13,gaze,compat,593,1
13,gaze,incomp,443,1
13,gaze,incomp,540,1
13,arrow,incomp,488,1
13,arrow,incomp,431,1
13,gaze,compat,679,1
13,arrow,incomp,638,1
13,gaze,incomp,533,1
13,arrow,incomp,594,1
13,gaze,incomp,596,1
13,arrow,compat,958,1
13,arrow,compat,921,1
13,arrow,compat,663,1
13,gaze,compat,828,1
13,arrow,incomp,645,1
13,arrow,compat,581,1
13,gaze,incomp,496,1
13,arrow,incomp,701,1
13,arrow,incomp,619,1
13,gaze,compat,620,1
13,gaze,incomp,940,1
13,gaze,compat,704,1
13,arrow,incomp,654,1
13,gaze,incomp,453,1
13,arrow,compat,1444,1
13,gaze,compat,532,1
13,arrow,incomp,496,1
13,arrow,compat,470,1
13,arrow,compat,485,1
13,arrow,incomp,506,1
13,gaze,incomp,368,1
13,arrow,compat,539,1
13,arrow,incomp,918,1
13,gaze,incomp,628,1
13,arrow,compat,524,1
13,gaze,compat,363,1
13,arrow,incomp,879,1
13,arrow,compat,605,1
13,gaze,compat,503,1
13,gaze,incomp,476,1
13,gaze,compat,699,1
13,gaze,incomp,624,1
13,arrow,compat,641,1
13,arrow,compat,514,1
13,gaze,incomp,462,1
13,arrow,incomp,694,1
13,gaze,compat,628,1
13,arrow,compat,636,1
13,arrow,compat,493,1
13,gaze,compat,556,1
13,gaze,incomp,511,1
13,arrow,incomp,437,1
13,gaze,incomp,606,1
13,gaze,compat,687,1
13,arrow,compat,565,1
13,arrow,compat,407,1
13,gaze,incomp,745,1
13,gaze,incomp,718,1
13,gaze,compat,442,1
13,arrow,compat,888,1
13,gaze,incomp,598,1
13,gaze,incomp,480,1
13,gaze,incomp,468,1
13,gaze,incomp,522,1
13,gaze,incomp,394,1
13,arrow,compat,524,1
13,arrow,incomp,658,1
13,gaze,compat,553,1
13,arrow,incomp,493,1
13,arrow,compat,523,1
13,gaze,compat,488,1
13,gaze,incomp,482,1
13,arrow,incomp,528,1
13,arrow,incomp,525,1
13,gaze,compat,689,1
13,arrow,incomp,536,1
13,arrow,incomp,836,1
13,gaze,compat,573,1
13,arrow,incomp,1304,1
13,arrow,compat,533,1
13,gaze,incomp,961,1
13,arrow,incomp,677,1
13,gaze,incomp,531,1
13,gaze,incomp,760,1
13,gaze,incomp,475,1
13,gaze,incomp,450,1
13,gaze,compat,434,1
13,gaze,incomp,803,1
13,arrow,incomp,606,1
13,arrow,compat,567,1
13,arrow,compat,562,1
13,gaze,compat,718,1
13,gaze,compat,779,1
13,arrow,incomp,653,1
13,gaze,incomp,669,1
13,gaze,compat,507,1
13,arrow,incomp,513,1
13,arrow,incomp,630,1
13,arrow,compat,647,1
13,arrow,compat,471,1
13,arrow,compat,917,1
13,arrow,compat,698,1
13,gaze,incomp,503,1
13,gaze,compat,637,1
13,arrow,incomp,837,1
13,gaze,incomp,606,1
13,gaze,incomp,998,1
13,arrow,incomp,648,1
13,gaze,compat,552,1
13,gaze,compat,596,1
13,arrow,compat,422,1
13,gaze,incomp,574,1
13,gaze,incomp,570,1
13,gaze,compat,669,1
13,arrow,compat,628,1
13,arrow,incomp,359,1
13,gaze,incomp,629,1
13,gaze,compat,582,1
13,gaze,incomp,728,1
13,arrow,compat,534,1
13,arrow,incomp,649,1
13,gaze,compat,425,1
13,arrow,compat,594,1
13,gaze,compat,564,1
13,arrow,incomp,631,1
13,arrow,compat,1128,1
13,arrow,compat,452,1
13,gaze,incomp,516,1
13,gaze,compat,586,1
13,gaze,incomp,723,1
13,arrow,compat,464,1
13,gaze,incomp,551,1
13,gaze,incomp,571,1
13,gaze,compat,782,1
13,gaze,compat,552,1
13,gaze,incomp,628,1
13,arrow,compat,716,1
13,arrow,incomp,842,1
13,arrow,incomp,537,1
13,arrow,incomp,621,1
13,arrow,compat,622,1
13,gaze,compat,735,1
13,arrow,incomp,603,1
13,arrow,compat,749,1
13,gaze,compat,696,1
13,arrow,compat,670,1
13,gaze,compat,1340,1
13,arrow,incomp,383,1
13,arrow,compat,566,1
13,arrow,compat,433,1
13,arrow,incomp,401,1
13,arrow,incomp,531,1
13,gaze,compat,536,1
13,gaze,compat,676,1
13,gaze,compat,570,1
13,gaze,compat,533,1
13,arrow,compat,553,1
13,gaze,incomp,469,1
13,gaze,compat,636,1
13,arrow,incomp,539,1
13,gaze,incomp,1456,1
13,arrow,incomp,1188,1
13,arrow,compat,558,1
13,arrow,compat,738,1
13,arrow,compat,749,1
13,gaze,compat,633,1
13,gaze,incomp,481,1
13,arrow,compat,567,1
13,gaze,compat,659,1
13,gaze,incomp,578,1
13,gaze,compat,645,1
13,arrow,compat,509,1
13,arrow,incomp,580,1
13,arrow,incomp,662,1
13,gaze,incomp,484,1
13,arrow,incomp,667,1
13,gaze,incomp,634,1
13,arrow,compat,538,1
13,arrow,incomp,551,1
14,gaze,compat,847,1
14,arrow,incomp,559,1
14,gaze,incomp,658,1
14,gaze,incomp,562,1
14,gaze,compat,781,1
14,arrow,compat,423,1
14,arrow,compat,441,1
14,arrow,compat,522,1
14,arrow,incomp,574,1
14,arrow,compat,385,1
14,arrow,incomp,428,1
14,gaze,compat,541,1
14,gaze,incomp,722,1
14,arrow,compat,535,1
14,gaze,incomp,539,1
14,gaze,compat,543,1
14,gaze,compat,652,1
14,gaze,compat,579,1
14,gaze,incomp,526,1
14,arrow,compat,515,1
14,arrow,incomp,439,1
14,gaze,compat,489,1
14,gaze,compat,423,1
14,gaze,incomp,568,1
14,gaze,incomp,579,1
14,arrow,incomp,634,1
14,arrow,compat,634,1
14,gaze,compat,443,1
14,arrow,incomp,556,1
14,gaze,compat,463,1
14,gaze,incomp,638,1
14,arrow,incomp,502,1
14,arrow,compat,364,1
14,arrow,compat,472,1
14,arrow,compat,510,1
14,arrow,compat,340,1
14,arrow,compat,912,1
14,gaze,incomp,598,1
14,gaze,incomp,503,1
14,gaze,incomp,581,1
14,arrow,compat,478,1
14,gaze,incomp,518,1
14,arrow,incomp,507,1
14,arrow,incomp,432,1
14,arrow,incomp,425,1
14,gaze,incomp,846,1
14,arrow,compat,572,1
14,gaze,compat,655,1
14,gaze,compat,478,1
14,arrow,incomp,597,1
14,arrow,incomp,616,1
14,gaze,incomp,480,1
14,arrow,compat,454,1
14,arrow,incomp,485,1
14,arrow,compat,493,1
14,arrow,compat,627,1
14,gaze,incomp,532,1
14,arrow,incomp,456,1
14,gaze,compat,480,1
14,arrow,incomp,654,1
14,arrow,compat,563,1
14,gaze,compat,509,1
14,gaze,compat,459,1
14,arrow,incomp,490,1
14,arrow,incomp,553,1
14,arrow,incomp,413,1
14,gaze,compat,502,1
14,gaze,incomp,595,1
14,arrow,incomp,510,1
14,gaze,incomp,563,1
14,gaze,incomp,551,1
14,arrow,incomp,515,1
14,arrow,incomp,519,1
14,arrow,incomp,413,1
14,arrow,compat,453,1
14,gaze,compat,487,1
14,gaze,compat,548,1
14,gaze,incomp,497,1
14,arrow,incomp,478,1
14,gaze,compat,486,1
14,arrow,compat,571,1
14,gaze,compat,647,1
14,arrow,incomp,615,1
14,arrow,incomp,431,1
14,arrow,compat,471,1
14,gaze,compat,662,1
14,gaze,incomp,550,1
14,gaze,compat,546,1
14,arrow,compat,574,1
14,gaze,incomp,457,1
14,arrow,incomp,480,1
14,gaze,incomp,486,1
14,arrow,compat,484,1
14,gaze,incomp,467,1
14,gaze,compat,370,1
14,gaze,compat,549,1
14,arrow,incomp,432,1
14,gaze,compat,409,1
14,gaze,compat,426,1
14,gaze,incomp,540,1
14,arrow,compat,472,1
14,gaze,compat,606,1
14,gaze,compat,640,1
14,gaze,incomp,528,1
14,arrow,incomp,533,1
14,arrow,incomp,481,1
14,gaze,compat,544,1
14,arrow,compat,548,1
14,gaze,incomp,583,1
14,gaze,incomp,450,1
14,gaze,compat,401,1
14,arrow,compat,475,1
14,arrow,incomp,627,1
14,arrow,compat,491,1
14,gaze,incomp,721,1
14,arrow,compat,478,1
14,arrow,incomp,468,1
14,gaze,incomp,508,1
14,gaze,incomp,513,1
14,arrow,incomp,666,1
14,gaze,incomp,449,1
14,arrow,compat,1048,1
14,gaze,compat,482,1
14,gaze,compat,409,1
14,arrow,compat,618,1
14,arrow,compat,476,1
14,gaze,compat,722,1
14,gaze,compat,599,1
14,gaze,compat,489,1
14,arrow,incomp,551,1
14,gaze,compat,539,1
14,gaze,incomp,667,1
14,gaze,compat,410,1
14,arrow,incomp,395,1
14,arrow,compat,405,1
14,gaze,incomp,503,1
14,gaze,incomp,541,1
14,gaze,compat,378,1
14,arrow,compat,484,1
14,gaze,compat,555,1
14,arrow,compat,623,1
14,gaze,incomp,440,1
14,gaze,incomp,408,1
14,arrow,compat,603,1
14,arrow,incomp,454,1
14,arrow,compat,613,1
14,arrow,incomp,665,1
14,gaze,compat,472,1
14,arrow,incomp,512,1
14,gaze,incomp,660,1
14,gaze,incomp,603,1
14,gaze,compat,453,1
14,arrow,incomp,413,1
14,gaze,compat,469,1
14,arrow,compat,573,1
14,gaze,compat,519,1
14,arrow,incomp,516,1
14,arrow,incomp,506,1
14,gaze,compat,439,1
14,arrow,incomp,583,1
14,arrow,compat,514,1
14,arrow,incomp,623,1
14,gaze,compat,536,1
14,arrow,incomp,445,1
14,gaze,compat,421,1
14,arrow,compat,572,1
14,arrow,incomp,488,1
14,arrow,compat,470,1
14,gaze,compat,438,1
14,gaze,incomp,430,1
14,arrow,compat,639,1
14,gaze,incomp,598,1
14,gaze,compat,849,1
14,gaze,incomp,457,1
14,arrow,compat,656,1
14,arrow,incomp,464,1
14,arrow,incomp,519,1
14,arrow,incomp,620,1
14,gaze,incomp,566,1
14,gaze,compat,505,1
14,gaze,incomp,359,1
14,arrow,compat,435,1
14,gaze,incomp,468,1
14,arrow,compat,499,1
14,arrow,compat,593,1
14,gaze,incomp,507,1
14,gaze,incomp,457,1
14,arrow,compat,481,1
14,arrow,compat,398,1
14,arrow,compat,528,1
14,gaze,incomp,594,1
14,arrow,compat,637,1
14,gaze,compat,510,1
14,gaze,compat,427,1
14,arrow,incomp,500,1
14,gaze,compat,386,1
14,arrow,incomp,523,1
14,arrow,compat,393,1
14,gaze,compat,525,1
14,arrow,incomp,561,1
14,arrow,compat,421,1
14,gaze,incomp,405,1
14,arrow,compat,329,1
14,arrow,compat,509,1
14,arrow,compat,539,1
14,arrow,incomp,455,1
14,arrow,compat,391,1
14,gaze,incomp,448,1
14,arrow,incomp,512,1
14,arrow,incomp,532,1
14,arrow,incomp,545,1
14,arrow,incomp,573,1
14,gaze,compat,696,1
14,gaze,incomp,495,1
14,gaze,incomp,571,1
14,gaze,incomp,527,1
14,gaze,compat,411,1
14,gaze,incomp,541,1
14,arrow,compat,465,1
14,gaze,incomp,576,1
14,gaze,incomp,532,1
14,arrow,incomp,481,1
14,arrow,incomp,567,1
14,arrow,compat,474,1
14,arrow,incomp,345,1
14,gaze,compat,625,1
14,gaze,incomp,593,1
14,gaze,compat,643,1
14,arrow,incomp,547,1
14,gaze,compat,624,1
14,gaze,incomp,486,1
14,arrow,compat,751,1
14,gaze,incomp,890,1
14,gaze,incomp,609,1
14,arrow,incomp,419,1
14,arrow,compat,515,1
14,arrow,compat,640,1
14,gaze,incomp,529,1
14,arrow,incomp,437,1
14,gaze,compat,525,1
15,gaze,compat,534,1
15,arrow,compat,418,1
15,gaze,compat,396,1
15,gaze,incomp,405,1
15,arrow,compat,423,1
15,gaze,incomp,424,1
15,arrow,incomp,498,1
15,gaze,incomp,768,1
15,arrow,incomp,475,1
15,gaze,compat,419,1
15,gaze,compat,421,1
15,arrow,compat,462,1
15,gaze,incomp,508,1
15,arrow,compat,434,1
15,arrow,incomp,404,1
15,gaze,compat,422,1
15,arrow,incomp,558,1
15,gaze,compat,435,1
15,arrow,incomp,299,1
15,arrow,incomp,339,1
15,gaze,compat,376,1
15,arrow,compat,482,1
15,arrow,incomp,433,1
15,arrow,incomp,442,1
15,gaze,incomp,386,1
15,gaze,compat,628,1
15,arrow,compat,429,1
15,gaze,compat,421,1
15,arrow,incomp,430,1
15,arrow,compat,515,1
15,arrow,compat,408,1
15,arrow,incomp,370,1
15,gaze,incomp,357,1
15,arrow,compat,416,1
15,gaze,compat,346,1
15,arrow,compat,397,1
15,gaze,incomp,367,1
15,arrow,compat,467,1
15,arrow,incomp,674,1
15,arrow,incomp,504,1
15,gaze,incomp,470,1
15,gaze,compat,465,1
15,gaze,compat,592,1
15,arrow,incomp,555,1
15,gaze,incomp,494,1
15,gaze,compat,468,1
15,arrow,compat,348,1
15,gaze,incomp,418,1
15,arrow,incomp,571,1
15,gaze,compat,462,1
15,gaze,incomp,445,1
15,arrow,compat,381,1
15,arrow,compat,413,1
15,arrow,incomp,366,1
15,arrow,compat,393,1
15,gaze,incomp,419,1
15,gaze,incomp,517,1
15,arrow,incomp,450,1
