pid,stim,stimd,compat,compatd,rt,c,cs
87,gaze,0.5,incomp,0.5,531,-81.87355312524949,-0.4186196892171014
87,arrow,-0.5,compat,-0.5,538,-74.87355312524949,-0.3828286710840921
87,arrow,-0.5,compat,-0.5,507,-105.87355312524949,-0.5413317513874193
87,arrow,-0.5,incomp,0.5,443,-169.8735531252495,-0.8685639171749334
87,gaze,0.5,compat,-0.5,543,-69.87355312524949,-0.3572636581319425
87,gaze,0.5,compat,-0.5,478,-134.8735531252495,-0.6896088265098866
87,arrow,-0.5,compat,-0.5,489,-123.87355312524949,-0.6333657980151576
87,gaze,0.5,incomp,0.5,418,-194.8735531252495,-0.9963889819356812
87,arrow,-0.5,incomp,0.5,437,-175.8735531252495,-0.8992419327175128
87,gaze,0.5,compat,-0.5,476,-136.8735531252495,-0.6998348316907465
87,arrow,-0.5,incomp,0.5,856,243.1264468747505,1.243106152672619
87,arrow,-0.5,incomp,0.5,641,28.126446874750513,0.1438105957301886
87,arrow,-0.5,incomp,0.5,549,-63.87355312524949,-0.32658564258936307
87,gaze,0.5,compat,-0.5,604,-8.873553125249487,-0.04537050011571804
87,arrow,-0.5,compat,-0.5,529,-83.87355312524949,-0.4288456943979612
87,arrow,-0.5,compat,-0.5,480,-132.8735531252495,-0.6793828213290268
87,arrow,-0.5,compat,-0.5,626,13.126446874750513,0.06711555687373996
87,gaze,0.5,incomp,0.5,679,66.12644687475051,0.33810469416652517
87,gaze,0.5,incomp,0.5,424,-188.8735531252495,-0.9657109663931017
87,arrow,-0.5,incomp,0.5,380,-232.8735531252495,-1.1906830803720176
87,gaze,0.5,incomp,0.5,499,-113.87355312524949,-0.5822357721108585
87,gaze,0.5,incomp,0.5,477,-135.8735531252495,-0.6947218291003165
87,gaze,0.5,incomp,0.5,478,-134.8735531252495,-0.6896088265098866
87,gaze,0.5,incomp,0.5,472,-140.8735531252495,-0.7202868420524661
87,gaze,0.5,incomp,0.5,394,-218.8735531252495,-1.119101044105999
87,gaze,0.5,compat,-0.5,472,-140.8735531252495,-0.7202868420524661
88,gaze,0.5,incomp,0.5,593,-19.873553125249487,-0.10161352861044705
88,gaze,0.5,compat,-0.5,506,-106.87355312524949,-0.5464447539778492
88,arrow,-0.5,compat,-0.5,551,-61.87355312524949,-0.31635963740850326
88,arrow,-0.5,incomp,0.5,562,-50.87355312524949,-0.26011660891377425
88,gaze,0.5,compat,-0.5,670,57.12644687475051,0.29208767085265597
88,arrow,-0.5,incomp,0.5,547,-65.87355312524949,-0.3368116477702229
88,gaze,0.5,incomp,0.5,574,-38.87355312524949,-0.1987605778286153
88,gaze,0.5,compat,-0.5,471,-141.8735531252495,-0.725399844642896
88,gaze,0.5,incomp,0.5,526,-86.87355312524949,-0.444184702169251
88,arrow,-0.5,compat,-0.5,729,116.12644687475051,0.5937548236880206
88,arrow,-0.5,compat,-0.5,631,18.126446874750513,0.09268056982588951
88,arrow,-0.5,incomp,0.5,502,-110.87355312524949,-0.5668967643395688
88,gaze,0.5,incomp,0.5,499,-113.87355312524949,-0.5822357721108585
88,arrow,-0.5,compat,-0.5,447,-165.8735531252495,-0.8481119068132138
88,gaze,0.5,compat,-0.5,655,42.12644687475051,0.21539263199620734
88,arrow,-0.5,compat,-0.5,661,48.12644687475051,0.2460706475387868
88,gaze,0.5,incomp,0.5,515,-97.87355312524949,-0.5004277306639799
88,gaze,0.5,incomp,0.5,488,-124.87355312524949,-0.6384788006055875
88,gaze,0.5,compat,-0.5,533,-79.87355312524949,-0.4083936840362416
88,arrow,-0.5,compat,-0.5,552,-60.87355312524949,-0.31124663481807335
88,gaze,0.5,incomp,0.5,587,-25.873553125249487,-0.1322915441530265
88,arrow,-0.5,compat,-0.5,628,15.126446874750513,0.07734156205459979
88,arrow,-0.5,compat,-0.5,524,-88.87355312524949,-0.4544107073501108
88,arrow,-0.5,compat,-0.5,553,-59.87355312524949,-0.3061336322276434
88,arrow,-0.5,incomp,0.5,499,-113.87355312524949,-0.5822357721108585
88,arrow,-0.5,incomp,0.5,552,-60.87355312524949,-0.31124663481807335
88,arrow,-0.5,incomp,0.5,555,-57.87355312524949,-0.2959076270467836
88,gaze,0.5,incomp,0.5,510,-102.87355312524949,-0.5259927436161295
88,gaze,0.5,compat,-0.5,603,-9.873553125249487,-0.05048350270614795
88,gaze,0.5,compat,-0.5,555,-57.87355312524949,-0.2959076270467836
88,gaze,0.5,compat,-0.5,574,-38.87355312524949,-0.1987605778286153
88,arrow,-0.5,compat,-0.5,545,-67.87355312524949,-0.3470376529510827
88,arrow,-0.5,incomp,0.5,495,-117.87355312524949,-0.6026877824725781
88,gaze,0.5,compat,-0.5,461,-151.8735531252495,-0.7765298705471951
88,gaze,0.5,compat,-0.5,508,-104.87355312524949,-0.5362187487969894
88,arrow,-0.5,compat,-0.5,529,-83.87355312524949,-0.4288456943979612
88,arrow,-0.5,compat,-0.5,453,-159.8735531252495,-0.8174338912706344
88,arrow,-0.5,incomp,0.5,507,-105.87355312524949,-0.5413317513874193
88,gaze,0.5,compat,-0.5,473,-139.8735531252495,-0.7151738394620362
88,gaze,0.5,incomp,0.5,502,-110.87355312524949,-0.5668967643395688
88,gaze,0.5,incomp,0.5,619,6.126446874750513,0.0313245387407306
88,arrow,-0.5,incomp,0.5,554,-58.87355312524949,-0.3010206296372135
88,arrow,-0.5,incomp,0.5,558,-54.87355312524949,-0.28056861927549387
88,arrow,-0.5,compat,-0.5,497,-115.87355312524949,-0.5924617772917183
88,arrow,-0.5,incomp,0.5,430,-182.8735531252495,-0.9350329508505223
88,arrow,-0.5,incomp,0.5,543,-69.87355312524949,-0.3572636581319425
88,arrow,-0.5,compat,-0.5,553,-59.87355312524949,-0.3061336322276434
88,gaze,0.5,incomp,0.5,702,89.12644687475051,0.4557037537464131
88,arrow,-0.5,compat,-0.5,554,-58.87355312524949,-0.3010206296372135
88,gaze,0.5,incomp,0.5,565,-47.87355312524949,-0.2447776011424845
88,arrow,-0.5,compat,-0.5,630,17.126446874750513,0.0875675672354596
88,gaze,0.5,compat,-0.5,502,-110.87355312524949,-0.5668967643395688
88,arrow,-0.5,compat,-0.5,538,-74.87355312524949,-0.3828286710840921
88,gaze,0.5,compat,-0.5,470,-142.8735531252495,-0.7305128472333259
88,arrow,-0.5,compat,-0.5,460,-152.8735531252495,-0.781642873137625
88,arrow,-0.5,incomp,0.5,523,-89.87355312524949,-0.4595237099405407
88,arrow,-0.5,incomp,0.5,487,-125.87355312524949,-0.6435918031960174
88,arrow,-0.5,compat,-0.5,428,-184.8735531252495,-0.9452589560313821
88,gaze,0.5,incomp,0.5,532,-80.87355312524949,-0.4135066866266715
88,gaze,0.5,compat,-0.5,528,-84.87355312524949,-0.4339586969883912
88,arrow,-0.5,incomp,0.5,788,175.1264468747505,0.8954219765233853
88,gaze,0.5,incomp,0.5,502,-110.87355312524949,-0.5668967643395688
88,arrow,-0.5,incomp,0.5,491,-121.87355312524949,-0.6231397928342978
88,arrow,-0.5,incomp,0.5,513,-99.87355312524949,-0.5106537358448398
88,arrow,-0.5,compat,-0.5,549,-63.87355312524949,-0.32658564258936307
88,arrow,-0.5,incomp,0.5,479,-133.8735531252495,-0.6844958239194567
88,arrow,-0.5,compat,-0.5,622,9.126446874750513,0.04666354651202032
88,arrow,-0.5,incomp,0.5,502,-110.87355312524949,-0.5668967643395688
88,gaze,0.5,compat,-0.5,595,-17.873553125249487,-0.09138752342958723
88,gaze,0.5,incomp,0.5,547,-65.87355312524949,-0.3368116477702229
88,gaze,0.5,compat,-0.5,525,-87.87355312524949,-0.4492977047596809
88,gaze,0.5,incomp,0.5,498,-114.87355312524949,-0.5873487747012884
88,arrow,-0.5,compat,-0.5,584,-28.873553125249487,-0.14763055192431623
88,gaze,0.5,compat,-0.5,633,20.126446874750513,0.10290657500674932
88,gaze,0.5,compat,-0.5,615,2.1264468747505134,0.010872528379010961
88,arrow,-0.5,incomp,0.5,544,-68.87355312524949,-0.3521506555415126
88,arrow,-0.5,compat,-0.5,523,-89.87355312524949,-0.4595237099405407
88,gaze,0.5,incomp,0.5,527,-85.87355312524949,-0.4390716995788211
88,arrow,-0.5,compat,-0.5,556,-56.87355312524949,-0.2907946244563537
88,gaze,0.5,incomp,0.5,448,-164.8735531252495,-0.8429989042227839
88,arrow,-0.5,compat,-0.5,447,-165.8735531252495,-0.8481119068132138
88,gaze,0.5,incomp,0.5,494,-118.87355312524949,-0.607800785063008
88,arrow,-0.5,incomp,0.5,418,-194.8735531252495,-0.9963889819356812
88,arrow,-0.5,compat,-0.5,508,-104.87355312524949,-0.5362187487969894
88,gaze,0.5,incomp,0.5,592,-20.873553125249487,-0.10672653120087695
88,gaze,0.5,compat,-0.5,402,-210.8735531252495,-1.0781970233825597
88,gaze,0.5,compat,-0.5,458,-154.8735531252495,-0.7918688783184848
88,gaze,0.5,incomp,0.5,457,-155.8735531252495,-0.7969818809089148
88,gaze,0.5,incomp,0.5,552,-60.87355312524949,-0.31124663481807335
88,arrow,-0.5,incomp,0.5,491,-121.87355312524949,-0.6231397928342978
88,gaze,0.5,compat,-0.5,497,-115.87355312524949,-0.5924617772917183
88,gaze,0.5,compat,-0.5,502,-110.87355312524949,-0.5668967643395688
88,gaze,0.5,compat,-0.5,491,-121.87355312524949,-0.6231397928342978
88,arrow,-0.5,incomp,0.5,560,-52.87355312524949,-0.27034261409463406
88,arrow,-0.5,incomp,0.5,524,-88.87355312524949,-0.4544107073501108
88,arrow,-0.5,compat,-0.5,421,-191.8735531252495,-0.9810499741643914
88,arrow,-0.5,compat,-0.5,470,-142.8735531252495,-0.7305128472333259
88,arrow,-0.5,incomp,0.5,509,-103.87355312524949,-0.5311057462065595
88,gaze,0.5,incomp,0.5,553,-59.87355312524949,-0.3061336322276434
88,arrow,-0.5,incomp,0.5,525,-87.87355312524949,-0.4492977047596809
88,gaze,0.5,compat,-0.5,568,-44.87355312524949,-0.22943859337119477
88,arrow,-0.5,compat,-0.5,523,-89.87355312524949,-0.4595237099405407
88,gaze,0.5,compat,-0.5,527,-85.87355312524949,-0.4390716995788211
88,gaze,0.5,incomp,0.5,476,-136.8735531252495,-0.6998348316907465
88,gaze,0.5,incomp,0.5,457,-155.8735531252495,-0.7969818809089148
88,arrow,-0.5,compat,-0.5,416,-196.8735531252495,-1.006614987116541
88,gaze,0.5,incomp,0.5,431,-181.8735531252495,-0.9299199482600924
88,gaze,0.5,compat,-0.5,472,-140.8735531252495,-0.7202868420524661
88,arrow,-0.5,incomp,0.5,550,-62.87355312524949,-0.32147263999893316
88,gaze,0.5,incomp,0.5,464,-148.8735531252495,-0.7611908627759053
88,gaze,0.5,incomp,0.5,454,-158.8735531252495,-0.8123208886802045
88,arrow,-0.5,incomp,0.5,590,-22.873553125249487,-0.11695253638173678
88,gaze,0.5,incomp,0.5,598,-14.873553125249487,-0.0760485156582975
88,gaze,0.5,incomp,0.5,535,-77.87355312524949,-0.3981676788553818
88,gaze,0.5,incomp,0.5,443,-169.8735531252495,-0.8685639171749334
88,gaze,0.5,compat,-0.5,554,-58.87355312524949,-0.3010206296372135
88,arrow,-0.5,compat,-0.5,605,-7.873553125249487,-0.040257497525288136
88,arrow,-0.5,incomp,0.5,629,16.126446874750513,0.08245456464502969
88,gaze,0.5,compat,-0.5,463,-149.8735531252495,-0.7663038653663352
88,gaze,0.5,compat,-0.5,413,-199.8735531252495,-1.0219539948878307
88,gaze,0.5,compat,-0.5,534,-78.87355312524949,-0.4032806814458117
88,arrow,-0.5,compat,-0.5,521,-91.87355312524949,-0.4697497151214005
88,arrow,-0.5,incomp,0.5,541,-71.87355312524949,-0.3674896633128023
88,gaze,0.5,compat,-0.5,512,-100.87355312524949,-0.5157667384352697
88,gaze,0.5,incomp,0.5,885,272.1264468747505,1.3913832277950864
88,arrow,-0.5,incomp,0.5,561,-51.87355312524949,-0.26522961150420415
88,arrow,-0.5,incomp,0.5,477,-135.8735531252495,-0.6947218291003165
88,arrow,-0.5,incomp,0.5,576,-36.87355312524949,-0.1885345726477555
88,gaze,0.5,compat,-0.5,625,12.126446874750513,0.06200255428331005
88,gaze,0.5,incomp,0.5,585,-27.873553125249487,-0.14251754933388633
88,arrow,-0.5,compat,-0.5,602,-10.873553125249487,-0.055596505296577864
88,arrow,-0.5,incomp,0.5,531,-81.87355312524949,-0.4186196892171014
88,gaze,0.5,compat,-0.5,472,-140.8735531252495,-0.7202868420524661
88,gaze,0.5,compat,-0.5,525,-87.87355312524949,-0.4492977047596809
88,gaze,0.5,compat,-0.5,616,3.1264468747505134,0.01598553096944087
88,gaze,0.5,compat,-0.5,449,-163.8735531252495,-0.837885901632354
88,arrow,-0.5,incomp,0.5,520,-92.87355312524949,-0.4748627177118304
88,gaze,0.5,incomp,0.5,548,-64.87355312524949,-0.331698645179793
88,gaze,0.5,incomp,0.5,688,75.12644687475051,0.38412171748039436
88,gaze,0.5,compat,-0.5,564,-48.87355312524949,-0.2498906037329144
88,gaze,0.5,incomp,0.5,454,-158.8735531252495,-0.8123208886802045
88,gaze,0.5,incomp,0.5,501,-111.87355312524949,-0.5720097669299987
88,gaze,0.5,compat,-0.5,497,-115.87355312524949,-0.5924617772917183
88,arrow,-0.5,compat,-0.5,686,73.12644687475051,0.3738957122995345
88,arrow,-0.5,compat,-0.5,483,-129.8735531252495,-0.6640438135577371
88,arrow,-0.5,compat,-0.5,521,-91.87355312524949,-0.4697497151214005
88,gaze,0.5,incomp,0.5,516,-96.87355312524949,-0.4953147280735501
88,arrow,-0.5,incomp,0.5,576,-36.87355312524949,-0.1885345726477555
88,gaze,0.5,compat,-0.5,420,-192.8735531252495,-0.9861629767548213
88,gaze,0.5,incomp,0.5,492,-120.87355312524949,-0.6180267902438679
88,gaze,0.5,incomp,0.5,489,-123.87355312524949,-0.6333657980151576
88,gaze,0.5,compat,-0.5,550,-62.87355312524949,-0.32147263999893316
88,arrow,-0.5,incomp,0.5,649,36.12644687475051,0.18471461645362788
88,gaze,0.5,incomp,0.5,544,-68.87355312524949,-0.3521506555415126
88,arrow,-0.5,incomp,0.5,571,-41.87355312524949,-0.21409958559990505
88,arrow,-0.5,incomp,0.5,517,-95.87355312524949,-0.49020172548312013
88,gaze,0.5,incomp,0.5,458,-154.8735531252495,-0.7918688783184848
88,gaze,0.5,incomp,0.5,592,-20.873553125249487,-0.10672653120087695
88,arrow,-0.5,incomp,0.5,520,-92.87355312524949,-0.4748627177118304
88,arrow,-0.5,compat,-0.5,604,-8.873553125249487,-0.04537050011571804
88,arrow,-0.5,incomp,0.5,437,-175.8735531252495,-0.8992419327175128
88,arrow,-0.5,compat,-0.5,356,-256.8735531252495,-1.3133951425423356
88,gaze,0.5,compat,-0.5,447,-165.8735531252495,-0.8481119068132138
88,arrow,-0.5,compat,-0.5,658,45.12644687475051,0.23073163976749705
88,gaze,0.5,compat,-0.5,1025,412.1264468747505,2.1072035904552737
88,gaze,0.5,compat,-0.5,632,19.126446874750513,0.09779357241631942
88,gaze,0.5,compat,-0.5,527,-85.87355312524949,-0.4390716995788211
88,arrow,-0.5,compat,-0.5,563,-49.87355312524949,-0.25500360632334435
88,arrow,-0.5,compat,-0.5,597,-15.873553125249487,-0.0811615182487274
88,gaze,0.5,incomp,0.5,503,-109.87355312524949,-0.5617837617491389
88,arrow,-0.5,incomp,0.5,516,-96.87355312524949,-0.4953147280735501
88,arrow,-0.5,compat,-0.5,536,-76.87355312524949,-0.3930546762649519
88,gaze,0.5,incomp,0.5,499,-113.87355312524949,-0.5822357721108585
88,arrow,-0.5,compat,-0.5,503,-109.87355312524949,-0.5617837617491389
88,arrow,-0.5,compat,-0.5,662,49.12644687475051,0.2511836501292167
88,gaze,0.5,compat,-0.5,507,-105.87355312524949,-0.5413317513874193
88,gaze,0.5,incomp,0.5,617,4.126446874750513,0.021098533559870777
88,arrow,-0.5,incomp,0.5,688,75.12644687475051,0.38412171748039436
88,gaze,0.5,compat,-0.5,430,-182.8735531252495,-0.9350329508505223
88,arrow,-0.5,incomp,0.5,613,0.12644687475051342,6.465231981511414e-4
88,gaze,0.5,compat,-0.5,526,-86.87355312524949,-0.444184702169251
88,arrow,-0.5,compat,-0.5,793,180.1264468747505,0.9209869894755348
88,arrow,-0.5,incomp,0.5,594,-18.873553125249487,-0.09650052602001713
88,arrow,-0.5,incomp,0.5,749,136.1264468747505,0.6960148754966188
88,gaze,0.5,incomp,0.5,583,-29.873553125249487,-0.15274355451474614
88,gaze,0.5,compat,-0.5,449,-163.8735531252495,-0.837885901632354
88,arrow,-0.5,compat,-0.5,592,-20.873553125249487,-0.10672653120087695
88,gaze,0.5,incomp,0.5,696,83.12644687475051,0.4250257382038336
88,arrow,-0.5,incomp,0.5,534,-78.87355312524949,-0.4032806814458117
88,arrow,-0.5,compat,-0.5,444,-168.8735531252495,-0.8634509145845035
88,arrow,-0.5,incomp,0.5,555,-57.87355312524949,-0.2959076270467836
88,arrow,-0.5,incomp,0.5,494,-118.87355312524949,-0.607800785063008
88,arrow,-0.5,incomp,0.5,492,-120.87355312524949,-0.6180267902438679
88,gaze,0.5,incomp,0.5,490,-122.87355312524949,-0.6282527954247277
88,gaze,0.5,compat,-0.5,576,-36.87355312524949,-0.1885345726477555
88,arrow,-0.5,incomp,0.5,593,-19.873553125249487,-0.10161352861044705
88,arrow,-0.5,compat,-0.5,394,-218.8735531252495,-1.119101044105999
88,gaze,0.5,incomp,0.5,524,-88.87355312524949,-0.4544107073501108
88,arrow,-0.5,incomp,0.5,625,12.126446874750513,0.06200255428331005
88,arrow,-0.5,incomp,0.5,488,-124.87355312524949,-0.6384788006055875
88,gaze,0.5,compat,-0.5,461,-151.8735531252495,-0.7765298705471951
88,gaze,0.5,incomp,0.5,404,-208.8735531252495,-1.0679710182017
88,gaze,0.5,incomp,0.5,573,-39.87355312524949,-0.20387358041904524
88,gaze,0.5,compat,-0.5,519,-93.87355312524949,-0.4799757203022603
88,arrow,-0.5,compat,-0.5,493,-119.87355312524949,-0.612913787653438
88,arrow,-0.5,incomp,0.5,531,-81.87355312524949,-0.4186196892171014
88,gaze,0.5,compat,-0.5,743,130.1264468747505,0.6653368599540394
88,gaze,0.5,compat,-0.5,465,-147.8735531252495,-0.7560778601854754
88,gaze,0.5,compat,-0.5,550,-62.87355312524949,-0.32147263999893316
88,arrow,-0.5,compat,-0.5,579,-33.87355312524949,-0.17319556487646579
88,arrow,-0.5,incomp,0.5,500,-112.87355312524949,-0.5771227695204286
88,arrow,-0.5,compat,-0.5,489,-123.87355312524949,-0.6333657980151576
88,gaze,0.5,incomp,0.5,695,82.12644687475051,0.4199127356134037
88,gaze,0.5,compat,-0.5,469,-143.8735531252495,-0.7356258498237558
88,arrow,-0.5,compat,-0.5,514,-98.87355312524949,-0.5055407332544098
88,gaze,0.5,compat,-0.5,566,-46.87355312524949,-0.2396645985520546
88,gaze,0.5,incomp,0.5,535,-77.87355312524949,-0.3981676788553818
88,arrow,-0.5,incomp,0.5,1020,407.1264468747505,2.0816385775031243
88,gaze,0.5,incomp,0.5,690,77.12644687475051,0.3943477226612542
88,gaze,0.5,compat,-0.5,584,-28.873553125249487,-0.14763055192431623
88,arrow,-0.5,compat,-0.5,880,267.1264468747505,1.365818214842937
88,arrow,-0.5,incomp,0.5,719,106.12644687475051,0.5426247977837215
88,gaze,0.5,compat,-0.5,682,69.12644687475051,0.3534437019378149
88,gaze,0.5,compat,-0.5,752,139.1264468747505,0.7113538832679085
88,arrow,-0.5,incomp,0.5,666,53.12644687475051,0.27163566049093635
88,arrow,-0.5,incomp,0.5,744,131.1264468747505,0.6704498625444693
88,arrow,-0.5,incomp,0.5,627,14.126446874750513,0.07222855946416987
88,arrow,-0.5,compat,-0.5,475,-137.8735531252495,-0.7049478342811764
88,arrow,-0.5,compat,-0.5,489,-123.87355312524949,-0.6333657980151576
88,gaze,0.5,incomp,0.5,510,-102.87355312524949,-0.5259927436161295
88,arrow,-0.5,compat,-0.5,436,-176.8735531252495,-0.9043549353079429
88,arrow,-0.5,compat,-0.5,458,-154.8735531252495,-0.7918688783184848
88,arrow,-0.5,compat,-0.5,874,261.1264468747505,1.3351401993003575
88,arrow,-0.5,compat,-0.5,648,35.12644687475051,0.17960161386319798
88,arrow,-0.5,incomp,0.5,542,-70.87355312524949,-0.3623766607223724
88,gaze,0.5,incomp,0.5,610,-2.8735531252494866,-0.014692484573138587
88,gaze,0.5,incomp,0.5,506,-106.87355312524949,-0.5464447539778492
88,gaze,0.5,incomp,0.5,543,-69.87355312524949,-0.3572636581319425
88,gaze,0.5,incomp,0.5,762,149.1264468747505,0.7624839091722077
88,gaze,0.5,incomp,0.5,541,-71.87355312524949,-0.3674896633128023
88,arrow,-0.5,compat,-0.5,465,-147.8735531252495,-0.7560778601854754
88,arrow,-0.5,compat,-0.5,487,-125.87355312524949,-0.6435918031960174
88,gaze,0.5,compat,-0.5,516,-96.87355312524949,-0.4953147280735501
88,arrow,-0.5,incomp,0.5,585,-27.873553125249487,-0.14251754933388633
88,gaze,0.5,compat,-0.5,722,109.12644687475051,0.5579638055550112
88,gaze,0.5,compat,-0.5,478,-134.8735531252495,-0.6896088265098866
88,gaze,0.5,compat,-0.5,541,-71.87355312524949,-0.3674896633128023
88,arrow,-0.5,compat,-0.5,575,-37.87355312524949,-0.1936475752381854
88,gaze,0.5,incomp,0.5,657,44.12644687475051,0.22561863717706715
88,gaze,0.5,incomp,0.5,656,43.12644687475051,0.22050563458663724
88,arrow,-0.5,compat,-0.5,543,-69.87355312524949,-0.3572636581319425
88,arrow,-0.5,incomp,0.5,577,-35.87355312524949,-0.1834215700573256
89,gaze,0.5,compat,-0.5,1112,499.1264468747505,2.552034815822676
89,arrow,-0.5,incomp,0.5,580,-32.87355312524949,-0.16808256228603588
89,gaze,0.5,incomp,0.5,493,-119.87355312524949,-0.612913787653438
89,gaze,0.5,compat,-0.5,588,-24.873553125249487,-0.1271785415625966
89,gaze,0.5,incomp,0.5,512,-100.87355312524949,-0.5157667384352697
89,arrow,-0.5,compat,-0.5,438,-174.8735531252495,-0.8941289301270829
89,gaze,0.5,incomp,0.5,555,-57.87355312524949,-0.2959076270467836
89,arrow,-0.5,compat,-0.5,484,-128.8735531252495,-0.6589308109673072
89,gaze,0.5,compat,-0.5,484,-128.8735531252495,-0.6589308109673072
89,arrow,-0.5,incomp,0.5,628,15.126446874750513,0.07734156205459979
89,arrow,-0.5,compat,-0.5,496,-116.87355312524949,-0.5975747798821482
89,arrow,-0.5,incomp,0.5,391,-221.8735531252495,-1.1344400518772888
89,arrow,-0.5,incomp,0.5,667,54.12644687475051,0.27674866308136625
89,arrow,-0.5,incomp,0.5,538,-74.87355312524949,-0.3828286710840921
89,gaze,0.5,incomp,0.5,472,-140.8735531252495,-0.7202868420524661
89,gaze,0.5,incomp,0.5,507,-105.87355312524949,-0.5413317513874193
89,gaze,0.5,compat,-0.5,553,-59.87355312524949,-0.3061336322276434
89,arrow,-0.5,incomp,0.5,572,-40.87355312524949,-0.20898658300947515
89,arrow,-0.5,incomp,0.5,616,3.1264468747505134,0.01598553096944087
89,gaze,0.5,compat,-0.5,434,-178.8735531252495,-0.9145809404888027
89,arrow,-0.5,incomp,0.5,570,-42.87355312524949,-0.21921258819033496
89,gaze,0.5,incomp,0.5,594,-18.873553125249487,-0.09650052602001713
89,gaze,0.5,incomp,0.5,514,-98.87355312524949,-0.5055407332544098
89,arrow,-0.5,compat,-0.5,704,91.12644687475051,0.4659297589272729
89,arrow,-0.5,compat,-0.5,542,-70.87355312524949,-0.3623766607223724
89,gaze,0.5,incomp,0.5,891,278.1264468747505,1.422061243337666
89,arrow,-0.5,compat,-0.5,596,-16.873553125249487,-0.08627452083915732
89,gaze,0.5,compat,-0.5,556,-56.87355312524949,-0.2907946244563537
89,gaze,0.5,compat,-0.5,714,101.12644687475051,0.517059784831572
89,arrow,-0.5,compat,-0.5,503,-109.87355312524949,-0.5617837617491389
89,gaze,0.5,compat,-0.5,704,91.12644687475051,0.4659297589272729
89,arrow,-0.5,incomp,0.5,508,-104.87355312524949,-0.5362187487969894
89,arrow,-0.5,compat,-0.5,491,-121.87355312524949,-0.6231397928342978
89,gaze,0.5,incomp,0.5,411,-201.8735531252495,-1.0321800000686905
89,gaze,0.5,incomp,0.5,565,-47.87355312524949,-0.2447776011424845
89,arrow,-0.5,compat,-0.5,693,80.12644687475051,0.4096867304325439
89,gaze,0.5,incomp,0.5,622,9.126446874750513,0.04666354651202032
89,arrow,-0.5,compat,-0.5,767,154.1264468747505,0.7880489221243572
89,gaze,0.5,compat,-0.5,650,37.12644687475051,0.1898276190440578
89,arrow,-0.5,compat,-0.5,755,142.1264468747505,0.7266928910391983
89,gaze,0.5,compat,-0.5,559,-53.87355312524949,-0.27545561668506396
89,gaze,0.5,incomp,0.5,763,150.1264468747505,0.7675969117626376
89,gaze,0.5,incomp,0.5,552,-60.87355312524949,-0.31124663481807335
89,arrow,-0.5,compat,-0.5,573,-39.87355312524949,-0.20387358041904524
89,gaze,0.5,incomp,0.5,706,93.12644687475051,0.4761557641081327
89,arrow,-0.5,incomp,0.5,731,118.12644687475051,0.6039808288688805
89,arrow,-0.5,compat,-0.5,709,96.12644687475051,0.4914947718794224
89,gaze,0.5,compat,-0.5,635,22.126446874750513,0.11313258018760915
89,arrow,-0.5,incomp,0.5,596,-16.873553125249487,-0.08627452083915732
89,arrow,-0.5,incomp,0.5,862,249.1264468747505,1.2737841682151985
89,gaze,0.5,compat,-0.5,613,0.12644687475051342,6.465231981511414e-4
89,arrow,-0.5,compat,-0.5,679,66.12644687475051,0.33810469416652517
89,gaze,0.5,compat,-0.5,697,84.12644687475051,0.4301387407942635
89,gaze,0.5,incomp,0.5,708,95.12644687475051,0.4863817692889925
89,gaze,0.5,incomp,0.5,690,77.12644687475051,0.3943477226612542
89,arrow,-0.5,compat,-0.5,795,182.1264468747505,0.9312129946563946
89,arrow,-0.5,incomp,0.5,644,31.126446874750513,0.15914960350147833
89,gaze,0.5,compat,-0.5,596,-16.873553125249487,-0.08627452083915732
89,gaze,0.5,incomp,0.5,656,43.12644687475051,0.22050563458663724
89,gaze,0.5,compat,-0.5,554,-58.87355312524949,-0.3010206296372135
89,arrow,-0.5,compat,-0.5,646,33.12644687475051,0.16937560868233814
89,gaze,0.5,incomp,0.5,670,57.12644687475051,0.29208767085265597
89,gaze,0.5,compat,-0.5,505,-107.87355312524949,-0.5515577565682791
89,gaze,0.5,incomp,0.5,506,-106.87355312524949,-0.5464447539778492
89,arrow,-0.5,compat,-0.5,800,187.1264468747505,0.9567780076085441
89,arrow,-0.5,incomp,0.5,603,-9.873553125249487,-0.05048350270614795
89,gaze,0.5,incomp,0.5,661,48.12644687475051,0.2460706475387868
89,gaze,0.5,incomp,0.5,653,40.12644687475051,0.2051666268153475
89,gaze,0.5,compat,-0.5,517,-95.87355312524949,-0.49020172548312013
89,arrow,-0.5,compat,-0.5,643,30.126446874750513,0.15403660091104843
89,arrow,-0.5,compat,-0.5,598,-14.873553125249487,-0.0760485156582975
89,arrow,-0.5,compat,-0.5,640,27.126446874750513,0.13869759313975868
89,arrow,-0.5,incomp,0.5,706,93.12644687475051,0.4761557641081327
89,gaze,0.5,compat,-0.5,667,54.12644687475051,0.27674866308136625
89,arrow,-0.5,incomp,0.5,601,-11.873553125249487,-0.06070950788700777
89,arrow,-0.5,incomp,0.5,628,15.126446874750513,0.07734156205459979
89,arrow,-0.5,compat,-0.5,660,47.12644687475051,0.2409576449483569
89,arrow,-0.5,incomp,0.5,652,39.12644687475051,0.2000536242249176
89,arrow,-0.5,compat,-0.5,620,7.126446874750513,0.036437541331160506
89,arrow,-0.5,incomp,0.5,614,1.1264468747505134,0.005759525788581051
