pid,stim,gaze,target,compat,isi,rt,acc
p06,arrow,right,left,incomp,800,0.431,1
p06,stim2,right,right,compat,800,0.535,1
p06,arrow,left,left,compat,400,0.557,1
p06,stim6,right,right,compat,400,0.409,1
p06,arrow,left,left,compat,800,0.611,1
p06,stim1,right,left,incomp,800,0.54,1
p06,stim3,left,left,compat,400,0.481,1
p06,arrow,left,right,incomp,800,0.512,1
p06,stim3,left,right,incomp,800,1.015,1
p06,arrow,right,right,compat,400,0.599,1
p06,stim6,right,left,incomp,800,0.529,1
p06,arrow,left,left,compat,400,0.559,1
p06,stim7,right,left,incomp,400,0.915,1
p06,arrow,left,left,compat,400,0.457,1
p06,stim5,left,left,compat,400,0.668,1
p06,stim2,left,right,incomp,800,0.568,1
p06,arrow,right,left,incomp,400,0.671,1
p06,arrow,left,left,compat,800,0,0
p06,stim5,left,left,compat,800,0.635,1
p06,stim6,left,right,incomp,400,0.511,1
p06,stim7,left,right,incomp,400,0.525,1
p06,arrow,left,right,incomp,400,0.595,1
p06,arrow,left,right,incomp,800,0.915,1
p06,arrow,right,left,incomp,400,0.73,1
p06,arrow,left,right,incomp,800,0.38,1
p06,stim3,left,left,compat,800,0.536,0
p06,arrow,left,left,compat,800,0.636,1
p06,stim3,left,right,incomp,400,0.76,1
p06,stim1,right,left,incomp,400,0.652,1
p06,stim5,right,left,incomp,800,0.674,1
p06,stim5,right,left,incomp,400,0.483,1
p06,arrow,left,right,incomp,400,0.571,1
p06,stim8,left,left,compat,400,0.455,1
p06,arrow,right,left,incomp,800,0.501,1
p06,stim1,right,left,incomp,800,0,0
p06,stim7,left,right,incomp,400,0.725,1
p06,stim3,left,left,compat,400,0.524,1
p06,arrow,right,left,incomp,400,1.194,1
p06,arrow,right,right,compat,800,0.417,1
p06,arrow,left,left,compat,400,0.542,1
p06,arrow,right,left,incomp,400,0.514,1
p06,arrow,left,left,compat,800,0.453,1
p06,arrow,left,left,compat,800,0.518,1
p06,stim3,left,right,incomp,400,0.471,1
p06,arrow,right,left,incomp,800,0.428,1
p06,stim3,right,right,compat,400,0.585,1
p06,arrow,right,left,incomp,400,0.452,1
p06,stim4,right,left,incomp,800,0.458,1
p06,stim8,right,left,incomp,400,0.566,1
p06,stim6,left,right,incomp,400,0.539,1
p06,stim7,left,right,incomp,800,0.852,1
p06,arrow,left,right,incomp,400,0.559,1
p06,arrow,left,left,compat,400,0.627,1
p06,arrow,right,right,compat,400,0.573,1
p06,stim3,right,right,compat,800,0.526,1
p06,arrow,left,right,incomp,800,0.555,1
p06,stim8,left,right,incomp,400,0.723,1
p06,stim8,left,left,compat,400,0.536,1
p06,arrow,left,right,incomp,400,0.479,1
p06,arrow,right,right,compat,400,0.653,1
p06,stim6,right,left,incomp,400,0.59,1
p06,stim3,left,left,compat,800,0.517,1
p06,stim1,right,left,incomp,400,0.615,1
p06,stim1,right,right,compat,800,0.47,1
p06,stim5,left,right,incomp,400,0.76,1
p06,arrow,left,left,compat,400,0.412,1
p06,stim6,right,right,compat,400,0.6,1
p06,stim7,left,left,compat,400,0.504,1
p06,stim6,right,left,incomp,800,0.703,1
p06,stim2,left,left,compat,800,0.484,1
p06,stim5,left,right,incomp,800,0.508,1
p06,arrow,left,right,incomp,800,0.433,1
p06,arrow,right,right,compat,400,0.534,1
p06,stim4,left,left,compat,400,0.515,1
p06,arrow,right,left,incomp,800,0.463,1
p06,stim8,right,right,compat,400,0.65,1
p06,stim5,right,left,incomp,800,0.487,1
p06,arrow,right,left,incomp,400,0.665,1
p06,stim8,left,right,incomp,800,0.542,1
p06,arrow,left,right,incomp,400,0.525,1
p06,arrow,left,left,compat,800,0.512,1
p06,stim7,right,right,compat,400,0.545,1
p06,arrow,right,right,compat,800,0.563,1
p06,stim4,left,right,incomp,400,0.979,1
p06,stim5,left,left,compat,800,0.474,1
p06,arrow,left,left,compat,800,0.498,1
p06,stim1,left,left,compat,800,0.776,1
p06,arrow,right,left,incomp,800,0.545,1
p06,stim8,right,left,incomp,800,0.542,1
p06,stim2,right,left,incomp,400,0.534,1
p06,stim8,left,left,compat,800,0.432,1
p06,arrow,right,left,incomp,800,0.514,1
p06,arrow,right,left,incomp,800,0.416,1
p06,arrow,left,left,compat,400,0.525,1
p06,arrow,right,left,incomp,800,0.678,1
p06,arrow,right,right,compat,400,0.489,1
p06,stim5,right,right,compat,400,0.576,1
p06,stim7,right,left,incomp,800,0.553,1
p06,arrow,left,right,incomp,400,0.554,1
p06,arrow,right,right,compat,400,0.515,1
p06,stim3,left,right,incomp,800,0.662,1
p06,arrow,right,left,incomp,400,0.697,1
p06,arrow,left,right,incomp,400,0.318,1
p06,arrow,left,left,compat,400,0.573,1
p06,stim6,left,right,incomp,800,0.575,1
p06,arrow,right,right,compat,800,0.458,1
p06,stim1,left,right,incomp,800,0.473,1
p06,arrow,right,right,compat,800,0.368,1
p06,arrow,right,left,incomp,400,0.448,1
p06,arrow,left,left,compat,800,0.43,1
p06,stim1,right,right,compat,400,0.514,1
p06,stim1,left,left,compat,400,0.456,1
p06,arrow,left,left,compat,400,0.482,1
p06,stim4,left,right,incomp,800,0.471,1
p06,arrow,left,right,incomp,800,0.439,1
p06,stim4,right,left,incomp,400,0.594,1
p06,arrow,left,left,compat,800,0.506,1
p06,stim3,right,left,incomp,800,0.464,1
p06,arrow,left,left,compat,400,0.554,1
p06,arrow,left,right,incomp,400,0.495,1
p06,arrow,right,right,compat,800,0.675,1
p06,arrow,left,right,incomp,400,0.486,1
p06,stim7,right,left,incomp,400,0.485,1
p06,arrow,right,left,incomp,400,0.677,1
p06,stim2,left,right,incomp,400,0.493,1
p06,stim6,left,left,compat,800,0.44,1
p06,stim8,right,right,compat,800,0.561,1
p06,arrow,left,left,compat,800,0.525,0
p06,arrow,right,left,incomp,400,0.469,0
p06,stim4,right,right,compat,400,0.597,1
p06,stim5,right,left,incomp,400,0.866,1
p06,stim4,right,right,compat,800,0.446,1
p06,arrow,left,left,compat,400,0.562,1
p06,arrow,right,right,compat,800,0.419,1
p06,arrow,right,right,compat,400,0.511,1
p06,arrow,left,right,incomp,400,0.478,1
p06,stim6,left,left,compat,400,0.639,1
p06,arrow,right,left,incomp,800,0.476,1
p06,arrow,right,right,compat,800,0.643,1
p06,stim2,left,left,compat,400,0.478,1
p06,arrow,right,right,compat,800,0.563,1
p06,arrow,left,right,incomp,800,0.543,1
p06,arrow,left,right,incomp,800,0.411,1
p06,stim3,right,left,incomp,400,0.497,1
p06,stim2,right,right,compat,800,0.612,1
p06,stim7,left,left,compat,800,0.429,1
p06,stim2,right,left,incomp,800,0.544,1
p06,stim4,left,left,compat,800,0.629,1
p06,arrow,right,left,incomp,800,0.47,1
p06,stim2,left,right,incomp,800,0.493,1
p06,stim2,right,right,compat,400,0.694,1
p06,stim5,right,right,compat,800,0.515,1
p06,stim7,right,right,compat,800,0.511,1
p06,arrow,left,right,incomp,800,0.621,1
p06,stim5,left,left,compat,400,0.522,1
p06,arrow,left,right,incomp,800,0.462,1
p06,arrow,right,right,compat,400,0.473,0
p06,arrow,right,right,compat,400,0.656,1
p06,stim6,right,right,compat,800,0.519,1
p06,arrow,left,right,incomp,800,0.5,1
p06,stim1,left,right,incomp,400,0.534,1
p06,arrow,left,left,compat,800,0.464,1
P07,stim4,right,right,compat,400,0.971,1
P07,stim4,left,right,incomp,800,1.198,1
P07,arrow,right,left,incomp,400,0.503,0
P07,arrow,left,right,incomp,400,0.868,0
P07,stim2,right,left,incomp,400,0.891,1
P07,stim8,left,right,incomp,800,0.626,1
P07,arrow,right,left,incomp,800,1.027,1
P07,stim3,left,right,incomp,800,0.507,1
P07,arrow,left,right,incomp,400,0.648,1
P07,stim7,right,left,incomp,400,0.648,0
P07,arrow,right,right,compat,400,0.704,1
P07,arrow,right,left,incomp,800,0.781,1
P07,arrow,right,right,compat,800,0.847,1
P07,stim2,left,left,compat,400,0.574,1
P07,arrow,left,right,incomp,800,0.602,1
P07,arrow,left,left,compat,400,0.947,1
P07,arrow,right,right,compat,400,0.534,1
P07,arrow,left,left,compat,400,0.683,1
P07,arrow,right,right,compat,800,0.593,1
P07,stim7,left,left,compat,400,0.459,1
P07,arrow,left,left,compat,800,0.867,1
P07,arrow,right,left,incomp,400,0.569,1
P07,arrow,left,left,compat,800,0.606,1
P07,arrow,right,left,incomp,400,0.415,1
P07,stim1,left,right,incomp,400,0.503,1
P07,arrow,right,left,incomp,800,0.733,1
P07,stim7,right,right,compat,400,0.657,1
P07,stim3,left,left,compat,400,0.488,1
P07,stim7,right,left,incomp,800,0.551,1
P07,stim7,right,right,compat,800,0.627,1
P07,stim2,left,right,incomp,800,0.468,1
P07,arrow,left,right,incomp,800,0.643,1
P07,stim8,left,left,compat,400,0.612,1
P07,stim6,right,right,compat,400,0.557,1
P07,stim5,left,right,incomp,400,0.56,1
P07,stim3,right,left,incomp,800,0.54,1
P07,stim1,right,left,incomp,400,0.536,1
P07,arrow,right,left,incomp,400,0.468,1
P07,stim5,right,right,compat,800,0.547,1
P07,arrow,left,left,compat,800,0.592,1
P07,arrow,right,right,compat,800,0.627,1
P07,arrow,left,right,incomp,400,0.666,1
P07,arrow,left,right,incomp,800,0.65,1
P07,arrow,right,right,compat,400,0.569,1
P07,stim4,left,right,incomp,400,0.597,1
P07,arrow,left,left,compat,800,0.703,1
P07,arrow,right,right,compat,400,0.612,1
P07,arrow,left,left,compat,400,0.422,1
P07,arrow,right,right,compat,800,0.606,1
P07,stim1,left,right,incomp,800,0.424,1
P07,arrow,left,right,incomp,400,0.624,1
P07,arrow,left,right,incomp,800,0.658,1
P07,arrow,right,left,incomp,800,0.546,1
P07,arrow,left,right,incomp,800,0.557,0
P07,stim5,left,left,compat,800,0.681,1
P07,arrow,left,left,compat,400,0.488,1
P07,arrow,left,left,compat,800,0.534,1
P07,stim5,right,left,incomp,800,0.498,1
P07,arrow,right,left,incomp,400,0.496,1
P07,arrow,right,right,compat,400,0.478,1
P07,stim3,right,right,compat,800,0.509,1
P07,arrow,left,left,compat,800,0.563,1
P07,arrow,left,left,compat,400,0.51,1
P07,stim5,right,right,compat,400,0.691,1
P07,arrow,right,right,compat,800,0.627,1
P07,arrow,left,right,incomp,400,0.413,1
P07,stim2,left,right,incomp,400,0.469,1
P07,stim4,right,left,incomp,800,0.565,1
P07,stim8,right,right,compat,800,0.552,1
P07,arrow,right,right,compat,400,0.604,1
P07,arrow,right,right,compat,400,0.477,1
P07,stim4,right,left,incomp,400,0.42,1
P07,stim1,right,right,compat,400,0.517,1
P07,arrow,left,right,incomp,400,0.482,0
P07,stim5,left,right,incomp,800,0.479,0
P07,stim3,right,left,incomp,400,0.47,0
P07,stim8,left,right,incomp,400,0.862,1
P07,stim6,left,left,compat,400,0.628,1
P07,arrow,right,left,incomp,800,0.526,1
P07,stim6,left,right,incomp,800,0.483,1
P07,stim5,left,left,compat,400,0.426,1
P07,arrow,left,left,compat,800,0.45,1
P07,arrow,right,right,compat,800,0.49,1
P07,arrow,right,left,incomp,800,0.888,1
P07,stim1,left,left,compat,400,0.663,1
P07,arrow,right,right,compat,800,0.429,1
P07,arrow,right,right,compat,400,0.422,1
P07,stim6,right,left,incomp,400,0.527,1
P07,stim2,right,right,compat,800,0.436,1
P07,arrow,left,left,compat,800,0.653,1
P07,stim6,left,left,compat,800,0.492,1
P07,stim6,left,right,incomp,400,0.387,0
P07,arrow,right,left,incomp,800,0.677,1
P07,stim3,right,right,compat,400,0.884,1
P07,arrow,right,right,compat,800,0.546,1
P07,arrow,right,left,incomp,800,0.623,1
P07,stim8,right,left,incomp,800,0.997,1
P07,stim6,right,left,incomp,800,0.439,1
P07,stim8,left,left,compat,800,0.463,1
P07,arrow,right,left,incomp,400,0.55,1
P07,stim6,right,right,compat,800,0.545,1
P07,stim1,right,right,compat,800,0.478,1
P07,arrow,right,left,incomp,400,0.597,1
P07,stim2,right,right,compat,400,0.654,1
P07,arrow,left,right,incomp,800,0.582,1
P07,stim4,right,right,compat,800,0.729,1
P07,stim7,left,right,incomp,400,0.797,1
P07,arrow,right,left,incomp,400,0.751,1
P07,stim8,right,left,incomp,400,0.578,1
P07,stim8,right,right,compat,400,0.686,1
P07,arrow,left,right,incomp,400,0.594,1
P07,stim4,left,left,compat,400,0.629,1
P07,arrow,left,left,compat,400,0.429,1
P07,stim1,left,left,compat,800,0.558,1
P07,stim3,left,left,compat,800,0.386,1
P07,stim4,left,left,compat,800,0.62,1
P07,arrow,left,left,compat,400,0.756,1
P07,stim2,left,left,compat,800,0.512,1
P07,stim5,right,left,incomp,400,0.901,1
P07,arrow,left,right,incomp,800,0.548,1
P07,stim7,left,left,compat,800,0.559,1
P07,arrow,left,right,incomp,800,0.643,1
P07,stim3,left,right,incomp,400,0.53,1
P07,stim7,left,right,incomp,800,0.679,0
P07,arrow,left,left,compat,400,0.733,1
P07,stim2,right,left,incomp,800,0.833,1
P07,stim1,right,left,incomp,800,0.625,1
P07,arrow,left,right,incomp,400,0.834,0
P07,arrow,right,left,incomp,800,1.597,1
P07,arrow,right,left,incomp,800,0.685,1
P07,arrow,left,right,incomp,800,0.54,1
P07,arrow,left,left,compat,800,0.408,1
P07,stim8,left,left,compat,400,0.522,1
P07,arrow,left,right,incomp,800,1.4,1
P07,arrow,right,left,incomp,800,0.784,1
P07,arrow,right,left,incomp,400,0.474,1
P07,arrow,right,right,compat,800,0.649,1
P07,arrow,left,left,compat,400,0.473,1
P07,arrow,left,right,incomp,400,0.568,1
P07,arrow,left,right,incomp,800,0.859,1
P07,arrow,right,left,incomp,400,0.738,1
P07,stim8,left,left,compat,800,0.647,1
P07,arrow,right,left,incomp,800,0.942,1
P07,stim3,left,right,incomp,800,0.587,1
P07,stim6,right,right,compat,800,0.637,1
P07,arrow,left,right,incomp,800,0.686,1
P07,arrow,left,right,incomp,400,0.972,1
P07,arrow,left,right,incomp,800,0.566,1
P07,stim4,right,right,compat,800,0.49,1
P07,arrow,left,left,compat,800,0.536,1
P07,arrow,left,right,incomp,800,0.524,1
P07,stim6,left,left,compat,400,0.609,1
P07,arrow,right,left,incomp,800,0.691,0
P07,stim1,left,left,compat,800,0.609,1
P07,arrow,left,right,incomp,800,0.715,1
P07,arrow,left,left,compat,800,0.688,1
P07,arrow,left,left,compat,800,0.879,1
P07,stim2,right,right,compat,400,0.637,1
P07,stim4,left,right,incomp,400,0.621,1
P07,stim3,right,right,compat,800,0.679,1
P07,stim1,left,left,compat,400,1.08,1
P07,stim5,left,right,incomp,800,0.55,1
P07,arrow,right,right,compat,800,0.722,1
P07,arrow,left,right,incomp,400,0.535,1
P07,stim7,right,left,incomp,400,1.195,1
P07,arrow,right,left,incomp,400,0.604,1
P07,stim8,left,right,incomp,400,0.574,1
P07,arrow,left,left,compat,400,0.601,1
P07,stim4,right,left,incomp,800,0.522,1
P07,arrow,left,left,compat,400,0.535,1
P07,arrow,right,right,compat,800,0.636,1
P07,stim4,right,right,compat,400,0.7,1
P07,arrow,left,right,incomp,400,0.505,1
P07,arrow,right,left,incomp,400,0.567,1
P07,stim2,left,left,compat,800,0.586,0
P07,stim2,right,left,incomp,400,1.004,1
P07,arrow,right,right,compat,800,0.718,1
P07,arrow,left,left,compat,800,0.738,1
P07,stim4,left,left,compat,400,0.43,1
P07,stim6,right,right,compat,400,0.535,1
P07,arrow,right,left,incomp,800,0.708,1
P07,stim5,left,left,compat,800,0.993,1
P07,arrow,left,right,incomp,400,0.563,1
P07,stim7,right,right,compat,800,0.566,1
P07,arrow,left,right,incomp,400,0.745,1
P07,stim1,right,left,incomp,400,0.525,1
P07,arrow,left,left,compat,400,0.882,1
P07,stim8,left,right,incomp,800,0.432,1
P07,stim5,left,left,compat,400,0.535,1
P07,stim3,left,left,compat,400,0.708,1
P07,stim1,left,right,incomp,800,0.587,1
P07,arrow,right,right,compat,800,0.58,1
P07,arrow,right,right,compat,800,0.607,1
P07,arrow,left,left,compat,400,1.24,1
P07,arrow,left,left,compat,400,0.616,1
P07,stim7,left,left,compat,800,0.584,1
P07,stim5,right,right,compat,800,0.571,1
P07,arrow,right,right,compat,400,0.694,1
P07,stim8,right,right,compat,400,0.836,0
P07,stim3,right,left,incomp,800,0.796,1
P07,arrow,right,left,incomp,400,0.525,1
P07,arrow,left,right,incomp,400,0.515,1
P07,stim6,left,left,compat,800,0.559,1
P07,stim8,right,left,incomp,400,0.578,1
P07,stim8,right,left,incomp,800,0.509,1
P07,stim7,left,right,incomp,800,0.62,1
P07,stim6,left,right,incomp,800,0.765,1
P07,stim1,right,left,incomp,800,0.64,1
P07,stim7,right,left,incomp,800,0.577,1
P07,arrow,left,right,incomp,800,0.652,1
P07,arrow,left,left,compat,800,0.619,1
P07,stim5,right,left,incomp,800,0.676,1
P07,stim6,right,left,incomp,400,0.779,1
P07,arrow,right,right,compat,400,0.484,1
P07,arrow,right,left,incomp,400,0.531,1
P07,arrow,left,left,compat,400,0.616,1
P07,arrow,right,left,incomp,800,0.841,1
P07,stim2,left,left,compat,400,0.64,1
P07,arrow,right,right,compat,400,0.841,1
P07,arrow,right,left,incomp,400,0.513,1
P07,arrow,right,left,incomp,800,0.678,1
P07,arrow,right,left,incomp,400,0.644,1
P07,stim2,left,right,incomp,800,0.941,1
P07,arrow,left,left,compat,800,0.737,1
P07,arrow,right,right,compat,400,0.854,1
P07,stim3,right,right,compat,400,0.445,1
P07,stim3,left,right,incomp,400,0.493,1
P07,arrow,right,right,compat,400,0.627,1
P07,stim4,right,left,incomp,400,0.46,1
P07,stim4,left,left,compat,800,0.54,1
P07,arrow,right,right,compat,800,0.8,1
P07,stim5,left,right,incomp,400,0.553,1
P07,stim5,right,left,incomp,400,1.173,1
P07,arrow,left,left,compat,800,0.487,1
P07,stim2,right,right,compat,800,0.51,1
P07,arrow,left,left,compat,400,0.595,1
P07,arrow,right,right,compat,400,0.502,0
P07,arrow,right,right,compat,400,0.74,1
P07,arrow,right,right,compat,400,0.551,1
P07,stim1,right,right,compat,800,0.379,1
P07,stim1,right,right,compat,400,0.701,1
P07,stim2,left,right,incomp,400,0.939,1
P07,stim6,left,right,incomp,400,0.535,1
P07,stim3,left,left,compat,800,0.635,1
P07,stim7,left,left,compat,400,0.531,1
P07,stim1,left,right,incomp,400,0.599,1
P07,stim4,left,right,incomp,800,0.633,1
P07,stim5,right,right,compat,400,0.561,1
P07,stim6,right,left,incomp,800,0.614,1
P07,arrow,right,right,compat,800,0.566,0
P07,stim8,right,right,compat,800,0.586,1
P07,arrow,left,right,incomp,400,0.691,1
P07,stim7,right,right,compat,400,0.546,1
P07,stim2,right,left,incomp,800,0.805,1
P07,stim3,right,left,incomp,400,0.535,1
P07,stim7,left,right,incomp,400,0.538,1
P08,arrow,right,left,incomp,400,0.48,1
P08,arrow,left,left,compat,800,0.491,1
P08,arrow,left,right,incomp,800,0.629,1
P08,stim1,left,left,compat,800,0.586,1
P08,arrow,left,right,incomp,800,0.497,1
P08,stim7,right,right,compat,400,0.498,1
P08,stim6,left,left,compat,400,0.557,1
P08,stim5,right,left,incomp,400,0.396,1
P08,arrow,right,right,compat,800,0.538,1
P08,arrow,left,left,compat,800,0.539,1
P08,stim4,left,left,compat,800,0.427,1
P08,stim6,right,right,compat,400,0.304,1
P08,arrow,right,right,compat,400,0.449,1
P08,arrow,left,right,incomp,800,0.525,1
P08,arrow,right,right,compat,400,0.414,1
P08,arrow,right,right,compat,400,0.514,1
P08,stim4,left,left,compat,400,0.467,1
P08,arrow,right,right,compat,400,0.286,1
P08,arrow,right,right,compat,800,0.473,1
P08,stim1,right,right,compat,800,0.54,1
P08,arrow,right,right,compat,800,0.461,1
P08,arrow,right,left,incomp,400,0.383,1
P08,stim8,right,right,compat,800,0.47,0
P08,stim5,right,left,incomp,800,0.529,1
P08,stim8,left,left,compat,400,0.465,1
P08,stim7,left,right,incomp,800,0.566,1
P08,arrow,left,left,compat,800,0.693,1
P08,stim4,left,right,incomp,400,0.535,1
P08,arrow,left,right,incomp,400,0.519,1
P08,arrow,right,right,compat,800,0.432,1
P08,arrow,right,right,compat,400,0.339,1
P08,stim2,right,left,incomp,400,0.379,1
P08,stim2,right,left,incomp,800,0.665,1
P08,arrow,left,left,compat,400,0.436,1
P08,arrow,left,right,incomp,800,0.424,1
P08,arrow,left,left,compat,800,0.518,1
P08,stim8,left,right,incomp,800,0.519,1
P08,arrow,right,left,incomp,400,0.503,1
P08,stim5,left,right,incomp,800,0.425,1
P08,stim3,right,right,compat,800,0.407,1
P08,stim4,right,right,compat,800,0.468,1
P08,stim5,right,right,compat,400,0.527,1
P08,stim2,left,right,incomp,400,0.471,1
P08,arrow,right,left,incomp,800,0.474,1
P08,arrow,left,right,incomp,400,0.492,1
P08,stim1,left,left,compat,400,0.423,1
P08,arrow,right,right,compat,400,0.355,1
P08,arrow,right,left,incomp,800,0.651,1
P08,stim4,left,right,incomp,800,0.439,1
P08,arrow,left,right,incomp,800,0.531,1
P08,stim8,right,left,incomp,400,0.492,1
P08,arrow,right,left,incomp,800,0.414,1
P08,stim3,left,left,compat,800,0.516,1
P08,stim8,right,right,compat,400,0.389,1
P08,stim6,right,right,compat,800,0.419,1
P08,stim5,left,left,compat,800,0.585,1
P08,stim7,left,right,incomp,400,0.51,1
P08,arrow,left,left,compat,800,0.536,1
P08,arrow,right,right,compat,800,0.497,1
P08,stim6,left,left,compat,800,0.555,0
P08,arrow,right,left,incomp,800,0.444,1
P08,arrow,left,right,incomp,400,0.536,1
P08,arrow,left,right,incomp,400,0.487,0
P08,arrow,left,right,incomp,400,1.002,1
P08,arrow,left,left,compat,400,0.509,1
P08,arrow,right,right,compat,800,0.408,1
P08,stim6,right,left,incomp,400,0.693,1
P08,stim4,right,left,incomp,800,0.736,1
P08,arrow,left,left,compat,400,0.559,1
P08,arrow,left,right,incomp,400,0.462,1
P08,stim3,left,right,incomp,400,0.498,1
P08,stim1,left,right,incomp,400,0.531,1
P08,arrow,left,left,compat,400,0.715,1
P08,arrow,right,left,incomp,800,0.502,1
P08,arrow,right,left,incomp,400,0.799,1
P08,stim5,right,right,compat,800,0.542,1
P08,stim2,right,right,compat,800,0.439,1
P08,arrow,left,left,compat,800,0.667,1
P08,arrow,right,left,incomp,400,0.574,1
P08,arrow,right,right,compat,400,0.379,1
P08,arrow,left,left,compat,800,0.499,1
P08,arrow,right,right,compat,800,0.502,1
P08,stim2,left,right,incomp,800,0.543,1
P08,stim7,right,left,incomp,400,0.472,1
P08,stim4,right,right,compat,400,0.378,1
P08,arrow,left,right,incomp,800,0.578,1
P08,stim3,left,left,compat,400,0.511,1
P08,stim4,right,left,incomp,400,0.473,1
P08,stim6,right,left,incomp,800,0.58,1
P08,arrow,right,left,incomp,800,0.604,1
P08,arrow,left,right,incomp,400,0.481,1
P08,arrow,left,right,incomp,800,0.54,1
P08,arrow,right,right,compat,400,0.468,1
P08,arrow,right,left,incomp,800,0.535,1
P08,arrow,left,left,compat,400,0.606,1
P08,stim7,left,left,compat,400,0.652,1
P08,stim1,left,right,incomp,800,0.479,1
P08,stim2,left,left,compat,400,0.474,1
P08,arrow,left,left,compat,400,0.693,1
P08,arrow,right,left,incomp,400,0.686,1
P08,stim7,right,left,incomp,800,0.625,1
P08,arrow,right,left,incomp,400,0.686,1
P08,arrow,right,right,compat,800,0.456,1
P08,stim1,right,left,incomp,400,0.452,1
